.wavelength	spc
503.78898	-70.8739069313901
504.07398	-271.920073831959
504.36	4.02526962349839
504.64602	757.96209483247
504.93102	-298.109505405344
505.21698	18.8097956362139
505.503	190.720025588776
505.78902	-429.378978727376
506.07402	-409.486992912209
506.35998	611.395057004353
506.646	-221.732670544128
506.931	-338.869735866321
507.21702	-13.0171946912146
507.50298	495.825385161654
507.789	-565.34213720641
508.074	91.4808470398002
508.36002	-203.707003789686
508.64598	47.0948935000906
508.932	-305.113619061565
509.217	831.66822364197
509.50302	-397.561214566112
509.78898	156.198805037324
510.07398	94.9490199873508
510.36	-345.312383042148
510.64602	-226.584604002831
510.93198	-150.867657208978
511.21698	40.8393558668417
511.503	437.534441682406
511.78902	-57.7813010150621
512.07402	83.893380849825
512.35998	-287.443700002756
512.646	441.208529793907
512.93202	-208.149790475191
513.21702	-113.517257382918
513.50298	-248.896351119654
513.789	-381.285864604204
514.074	-492.684205832388
514.36002	743.905843381884
514.64598	158.485849265255
514.932	-367.944294762816
515.217	46.6171553210311
515.50302	-185.832870106665
515.78898	-265.292629514475
516.07398	657.23955803691
516.36	32.7606440953191
516.64602	218.272491122812
516.93198	71.7754096195504
517.21698	-40.7287837954173
517.503	7.75660993155225
517.78902	17.2335849307597
518.07402	427.704255316376
518.35998	-100.834849196936
518.646	-483.38186968622
518.93202	131.063511399887
519.21702	-220.496483537542
519.50298	-377.065538084933
519.789	-22.6416946752875
520.07502	-245.224629387094
520.36002	-46.8120123236172
520.64598	217.592337257619
520.932	-480.009468627306
521.217	262.38514232187
521.50302	-241.227892642863
521.78898	461.153984615532
522.075	-111.469213969884
522.36	-305.094840773798
522.64602	847.272896596075
522.93198	544.636634332583
523.21698	673.998666574478
523.503	692.354830454984
523.78902	264.707673869525
524.07498	230.057604885101
524.35998	108.406955300537
524.646	-82.2485255154538
524.93202	383.093757653815
525.21702	-319.56356810724
525.50298	94.7751652902857
525.789	239.112119272914
526.07502	186.447485823148
526.36002	-45.2163033090496
526.64598	212.116194003341
526.932	-221.552875984989
527.217	641.779073344059
527.50302	-209.892686592842
527.78898	125.434427429579
528.075	147.760186444387
528.36	385.087195521895
528.64602	-128.589309283024
528.93198	114.733274244593
529.218	265.054715236636
529.503	147.377627565892
529.78902	-76.3028144121704
530.07498	356.015968333702
530.35998	111.336139025847
530.646	-392.34701126595
530.93202	204.968963350779
531.21798	-588.715778940026
531.50298	2.60093587038364
531.789	-449.085625139379
532.07502	-89.7730036056601
532.36002	294.541270485602
532.64598	-132.147552229752
532.932	-154.837293635282
533.21802	242.47220513763
533.50302	-236.216575068557
533.78898	153.091578104331
534.075	-177.601232699234
534.36	144.707525360312
534.64602	297.01281682355
534.93198	77.3171721364374
535.218	499.620211511261
535.503	554.924485223084
535.78902	861.224925713997
536.07498	24.5240799810963
536.35998	319.824074155009
536.646	429.119956943068
536.93202	-242.585857018547
537.21798	424.706693016974
537.50298	-41.0002441579754
537.789	-467.711668101067
538.07502	137.574860004584
538.36002	398.861792060978
538.64598	168.144006153204
538.932	-206.576436320946
539.21802	165.700429455781
539.50302	-174.022987632664
539.78898	-246.751897443333
540.075	-110.484207529498
540.36102	-196.219950817657
540.64602	-377.956669496092
540.93198	-442.699665599887
541.218	-419.446806309861
541.503	394.80456529089
541.78902	-512.951094388281
542.07498	139.288860824567
542.361	-437.476073521015
542.646	-420.243110928932
542.93202	-326.017631341018
543.21798	25.203435898989
543.50298	-496.577264138818
543.789	-435.36498693564
544.07502	103.843224068676
544.36098	23.0477064177735
544.64598	450.251153744814
544.932	-90.5517993517096
545.21802	162.641861637112
545.50302	387.835199476304
545.78898	-454.977219341808
546.075	-384.792684169929
546.36102	-525.610854628498
546.64602	-38.4286149515228
546.93198	262.748596733661
547.218	85.9236152810436
547.503	706.099822068538
547.78902	-199.728422473847
548.07498	381.442258916069
548.361	-322.388224000544
548.646	17.7835257468523
548.93202	238.951836685242
549.21798	808.120104263853
549.50298	-346.708796553731
549.789	188.459632602683
550.07502	-515.371383630471
550.36098	-559.201413379203
550.64598	324.972407456788
550.932	930.144596479817
551.21802	-87.6816295772014
551.50398	-350.505840169314
551.78898	110.674804296456
552.075	188.854865686386
552.36102	200.037533972625
552.64602	402.225961973785
552.93198	291.414763297473
553.218	-207.393239040838
553.50402	26.8023791463379
553.78902	137.004719080148
554.07498	-115.791509299032
554.361	323.416475323711
554.646	824.631893514023
554.93202	17.8493822113751
555.21798	139.072173968891
555.504	180.300196241987
555.789	448.536588838144
556.07502	299.776138829422
556.36098	111.021970701502
556.64598	134.276528909892
556.932	-472.465289309021
557.21802	22.7992694554005
557.50398	-109.929568190534
557.78898	-142.649468981932
558.075	178.634641853727
558.36102	-338.074573152931
558.64602	-128.774546591495
558.93198	407.529930558276
559.218	535.841158023793
559.50402	299.159356821348
559.78902	447.486995010895
560.07498	-76.1805266525639
560.361	-620.840994981898
560.64702	-276.49420216299
560.93202	577.86217980213
561.21798	-274.776292718309
561.504	679.592459064462
561.789	-658.02918826936
562.07502	-239.645654280785
562.36098	83.7454562551547
562.647	62.1439180342427
562.932	109.551994845785
563.21802	8.96547989107239
563.50398	-4.61334409176425
563.78898	214.817334193863
564.075	-143.7464080281
564.36102	-208.302489400031
564.64698	280.149234523196
564.93198	373.610478939702
565.218	-246.922463060384
565.50402	345.55238488737
565.78902	298.03688812491
566.07498	-314.472502869452
566.361	-348.974108555994
566.64702	308.532213169468
566.93202	-321.951785326871
567.21798	217.57056522016
567.504	-281.899154815249
567.789	-233.359177996971
568.07502	-593.81276282616
568.36098	-339.258121515386
568.647	-67.695406562073
568.932	454.877029215292
569.21802	-585.543825693232
569.50398	659.043711311866
569.78898	352.640945692976
570.075	-105.754866197044
570.36102	202.857784098539
570.64698	369.47902719913
570.93198	709.110061372977
571.218	-103.251622142082
571.50402	107.395364513859
571.78998	330.051144691839
572.07498	260.71680685062
572.361	718.390082866772
572.64702	-301.927762960676
572.93202	50.7644071356481
573.21798	315.464503612496
573.504	444.173570316111
573.79002	685.891671085166
574.07502	2.61955604069226
574.36098	-153.644927613923
574.647	143.098838235323
574.932	-92.1484793412296
575.21802	324.611089743918
575.50398	-56.621767506299
575.79	357.152590824965
576.075	173.934721524832
576.36102	311.722805468463
576.64698	-110.482583244924
576.93198	-48.6810915109209
577.218	-202.874356104468
577.50402	-26.061916042323
577.78998	-1.24399408645013
578.07498	115.579697313455
578.361	50.4076866238966
578.64702	-185.7596328157
578.93202	834.078065474306
579.21798	626.919406597263
579.504	-228.235334092066
579.79002	129.613630370312
580.07502	-656.53342633871
580.36098	-225.677772893251
580.647	-118.819184251898
580.93302	-440.957876557089
581.21802	130.906385118466
581.50398	-144.227588956465
581.79	-164.359611653974
582.075	-251.489439546303
582.36102	-201.618247952544
582.64698	-486.745748341774
582.933	319.127964398523
583.218	-416.996639417692
583.50402	-151.120451999067
583.78998	16.7570000896671
584.07498	-106.36390438364
584.361	267.515994694777
584.64702	73.397131935777
584.93298	-263.72046842416
585.21798	295.163556818008
585.504	-156.951597975789
585.79002	210.934484159915
586.07502	-17.1777974381548
586.36098	71.7107764722182
586.647	-48.3994371214631
586.93302	164.491569394011
587.21802	-31.6158995253377
587.50398	-96.7226843820577
587.79	138.171462803289
588.075	132.066843713607
588.36102	118.962615942974
588.64698	-41.1409167760421
588.933	234.756108294442
589.218	-48.3460161439771
589.50402	549.551885359231
589.78998	-150.549893388891
590.07498	-88.6511268586578
590.361	-353.752611838881
590.64702	-123.854079542988
590.93298	346.044387584911
591.21798	967.942967031714
591.504	122.840801147627
591.79002	-611.261901027127
592.07598	418.634728841597
592.36098	417.53086736468
592.647	314.425639741631
592.93302	240.31926265527
593.21802	-417.788030829409
593.50398	46.1028613661556
593.79	16.9921216288749
594.07602	192.879619255635
594.36102	-467.234387568539
594.64698	120.649156787576
594.933	-482.46954543921
595.218	-408.590187285426
595.50402	-709.713766483307
595.78998	769.16011166701
596.076	-419.968646440572
596.361	70.9004180842958
596.64702	327.766327452543
596.93298	-212.370466171376
597.21798	254.490441922942
597.504	695.348043977562
597.79002	-165.797207860381
598.07598	216.054677105443
598.36098	-154.095859914078
598.647	314.750093758597
598.93302	-87.4069690578613
599.21802	-282.566512553722
599.50398	-51.7296847267835
599.79	993.103970791623
600.0762	150.934339529121
600.3612	-107.237778033408
600.6468	52.5865308424113
600.933	-49.5927583585712
601.2192	406.224715808829
601.5042	-211.960265256022
601.7898	-209.148863921791
602.076	295.65889518938
602.361	-300.535772896327
602.6472	-163.734511742775
602.9328	-566.936085889956
603.219	-283.141346549185
603.504	80.6510032445663
603.7902	-193.560789395689
604.0758	-126.775406964105
604.3608	-372.992833108173
604.647	-121.214450719077
604.9332	-177.439331068038
605.2188	170.333032467171
605.5038	59.1026849896743
605.79	397.868186504623
606.0762	448.630525196125
606.3612	387.390742237938
606.6468	773.147357892978
606.933	127.900377563825
607.2192	10.6503343258337
607.5042	264.398320641096
607.7898	-8.85722078770914
608.076	-588.11628393092
608.361	944.622794724663
608.6472	330.357842877313
608.9328	-151.909457441832
609.219	787.819766532567
609.504	-343.45289254779
609.7902	-270.729879809463
610.0758	-304.009611984312
610.3608	156.707783699851
610.647	-316.579637509346
610.9332	-97.8708426819226
611.2188	308.834641568037
611.5038	384.536691761752
611.79	109.233264353448
612.0762	520.925455633395
612.3618	618.613775672925
612.6468	753.298104742287
612.933	498.976285498306
613.2192	-26.3505716046025
613.5042	535.318493477102
613.7898	337.980906763019
614.076	-23.3638724972925
614.3622	466.284353696518
614.6472	207.92660332254
614.9328	399.560139365576
615.219	-308.815591576765
615.504	-504.198700267728
615.7902	-154.592915888661
616.0758	-202.996291074888
616.362	-911.411024563761
616.647	-314.834975493518
616.9332	-338.272216980146
617.2188	-22.7205373820184
617.5038	-344.180316615159
617.79	60.345224327029
618.0762	-22.1422389897057
618.3618	-495.641876767195
618.6468	438.846162376998
618.933	-479.681630189318
619.2192	-108.223361146644
619.5042	274.223096347042
619.7898	-36.3459414823428
620.076	180.069201789527
620.3622	-144.530527461705
620.6472	-120.142753347749
620.9328	-2.77152734320043
621.219	31.582821113539
621.504	39.9241696482786
621.7902	-212.753240850603
622.0758	-164.445330781111
622.362	-151.155118723908
622.647	13.1218005180704
622.9332	-330.620772602688
623.2188	-817.378329791073
623.505	-220.154164700261
623.79	787.05654464556
624.0762	127.247041141857
624.3618	333.422252640523
624.6468	-482.417823731789
624.933	-343.278657895536
625.2192	164.843140456745
625.5048	3.94935658738905
625.7898	-264.960009598909
626.076	220.109142472415
626.3622	-335.839458552942
626.6472	176.198222789342
626.9328	129.216111160239
627.219	-337.785959175827
627.5052	-51.8059975093411
627.7902	549.160332501207
628.0758	-404.89349444883
628.362	235.032354556228
628.647	11.9446387135858
628.9332	-67.1658553110592
629.2188	747.707745965755
629.505	-199.439343939545
629.79	-338.599906420102
630.0762	762.216212450658
630.3618	654.016250930676
630.6468	26.8001579091733
630.933	-518.439975027793
631.2192	-193.699236570794
631.5048	-7.97509556905152
631.7898	-218.267598883015
632.076	-324.585139643109
632.3622	44.0775137678802
632.6478	-210.276941670814
632.9328	468.351451430691
633.219	-591.046201784781
633.5052	232.535661947953
633.7902	56.1029490652563
634.0758	328.646507331567
634.362	239.166058815176
634.6482	-144.335419255617
634.9332	-202.851537852894
635.2188	-381.391844916426
635.505	392.043488352897
635.79	4.4643304563233
636.0762	-842.142655494349
636.3618	303.232532081434
636.648	-467.416972543516
636.933	-441.080766809377
637.2192	327.227099668327
637.5048	121.517163502559
637.7898	-549.210479375125
638.076	-587.966846413548
638.3622	-219.744747187452
638.6478	295.459597533443
638.9328	198.646399120475
639.219	-428.195761933581
639.5052	61.9408040183944
639.7902	12.064143029309
640.0758	-221.837431712405
640.362	491.236047295138
640.6482	133.288652976635
640.9332	-476.671219090456
641.2188	-551.655782515534
641.505	-427.665067288348
641.79	196.313727401001
642.0762	-327.736319398831
642.3618	225.197721304527
642.648	103.1072689094
642.933	-113.994332930578
643.2192	319.875487277213
643.5048	-358.269632452677
643.791	215.561598530964
644.076	-57.616817835361
644.3622	158.177077117861
644.6478	-236.042597263976
644.9328	149.724574997447
645.219	53.464738526478
645.5052	-507.81243842174
645.7908	-123.101824277133
646.0758	-69.4030106884375
646.362	-123.730280956763
646.6482	1365.92632354672
646.9332	3306.57703161141
647.2188	8005.20735731577
647.505	18233.8175066032
647.7912	29157.4127459115
648.0762	48323.0035536941
648.3618	67858.5750618984
648.648	96789.1274840947
648.933	134993.676559529
649.2192	176855.201952065
649.5048	234444.719485948
649.791	293069.219034406
650.076	365647.716665412
650.3622	451235.191609613
650.6478	567800.660012352
650.9328	724162.122249571
651.219	901821.562560007
651.5052	1075203.99190923
651.7908	1251075.416024
652.0758	1412256.83527264
652.362	1464872.2336262
652.6482	1334902.62223379
652.9338	1055154.00690378
653.2188	788265.387996851
653.505	590988.749246884
653.7912	462252.101966198
654.0762	384529.457610037
654.3618	327189.799805083
654.648	283906.128804944
654.9342	249781.450489335
655.2192	222610.776435993
655.5048	195423.090080226
655.791	173963.391683269
656.076	163748.698538014
656.3622	148155.988268571
656.6478	136560.27820517
656.934	125534.557264747
657.219	116709.842878165
657.5052	109839.11249066
657.7908	98259.3835628016
658.0758	93132.6564228676
658.362	86213.914137361
658.6482	80103.1684851463
658.9338	76424.4255360102
659.2188	72838.6856106029
659.505	66968.9316984907
659.7912	60710.1756349196
660.0762	58242.4292911809
660.3618	54354.6756298069
660.648	50912.9149444423
660.9342	48243.1533228678
661.2192	46966.4026520464
661.5048	42941.6458633679
661.791	40636.883258104
662.076	37865.1325129547
662.3622	36454.3707669788
662.6478	35764.6156941742
662.934	32063.8560223641
663.219	27927.1094059857
663.5052	28921.3530188664
663.7908	26111.6045051141
664.077	25048.852620111
664.362	23015.1149655071
664.6482	21713.3687905975
664.9338	21662.6316790758
665.2188	22261.9039115552
665.505	18332.1685744072
665.7912	17599.4374650604
666.0768	15296.7165989478
666.3618	16712.0062490553
666.648	14544.2896155743
666.9342	16597.5784251434
667.2192	15268.8843132094
667.5048	12293.1905483576
667.791	12676.4974718966
668.0772	11125.8110537348
668.3622	11574.1428178196
668.6478	10825.4761923503
668.934	10733.8115262624
669.219	8755.16585645452
669.5052	9602.51720683022
669.7908	7251.88256392173
670.077	9007.2511615602
670.362	7692.6398236247
670.6482	7287.02686312944
670.9338	8946.4290459602
671.2188	6222.84661269311
671.505	6462.2635876187
671.7912	7560.69116960561
672.0768	4326.13502135401
672.3618	5166.59537581297
672.648	5211.05653132482
672.9342	3934.52950914704
673.2198	5393.01987299146
673.5048	5327.52784818012
673.791	5493.03803763135
674.0772	3830.56126464201
674.3622	3675.10813407888
674.6478	4453.66341268285
674.934	4295.2274894266
675.2202	3792.80581897884
675.5052	4031.40876753603
675.7908	3269.02145220947
676.077	4248.64426959888
676.362	2859.29242469848
676.6482	2375.94641572698
676.9338	2673.62134964827
677.22	2338.30776103648
677.505	2646.02045111003
677.7912	2906.74046154003
678.0768	2528.48248788757
678.3618	2168.24672306467
678.648	1712.01940467883
678.9342	2822.81028786349
679.2198	2111.62424981565
679.5048	2486.46147582032
679.791	1584.30866829321
680.0772	2004.17527758564
680.3622	1951.07042874134
680.6478	1570.98106815671
680.934	1800.90762484145
681.2202	1667.8548135948
681.5052	1809.83141396869
681.7908	2276.82488296213
682.077	1705.83565721187
682.362	1721.87648171335
682.6482	1563.93116137499
682.9338	614.012303124886
683.22	1593.11214829275
683.505	1778.24287786605
683.7912	775.389053848535
684.0768	746.562711533281
684.363	1774.75648097241
684.648	539.981948621169
684.9342	1217.22447427763
685.2198	1237.49549107561
685.5048	580.795144263087
685.791	1632.113076867
686.0772	230.456805550579
686.3628	1976.82998610275
686.6478	1133.23256442775
686.934	929.654604981047
687.2202	1734.10296027153
687.5052	575.584041933403
687.7908	1208.08824507814
688.077	1202.61580713821
688.3632	1212.16996990801
688.6482	156.756699588467
688.9338	197.367057644278
689.22	-120.998716697276
689.505	1112.66795319885
689.7912	275.355910645411
690.0768	511.073563309566
690.363	1427.81559465797
690.648	782.589902405073
690.9342	294.386236287627
691.2198	314.212323257391
691.5048	407.068062811063
691.791	743.946385288369
692.0772	902.852237698507
692.3628	521.787898671148
692.6478	886.753265908192
692.934	113.741963032129
693.2202	746.758476061442
693.5052	499.806824989482
693.7908	317.880982957587
694.077	1409.98119681975
694.3632	1009.10951255982
694.6482	308.269479600641
694.9338	615.45577514264
695.22	13.6686478346137
695.5062	-371.090137188265
695.7912	-244.817731401067
696.0768	752.480981104806
696.363	-109.194025185454
696.648	685.161207765617
696.9342	1129.54104925912
697.2198	615.949284855198
697.506	-188.616773284926
697.791	588.846150196595
698.0772	-545.666668531509
698.3628	-40.1521215309222
698.6478	900.38942578671
698.934	110.954959119655
699.2202	89.546261737004
699.5058	211.163908456396
699.7908	446.807538923957
700.077	199.474781044747
700.3632	320.16698657461
700.6482	107.885089034718
700.9338	1268.62703000613
701.22	-35.607237518173
701.5062	-178.817347508739
701.7912	729.997234629362
702.0768	-393.164909587638
702.363	-74.3037981474572
702.648	100.581201927354
702.9342	-376.511045012507
703.2198	346.419947338649
703.506	-316.626278488972
703.791	409.350329800742
704.0772	595.349407996084
704.3628	604.370865927688
704.649	62.4146262332388
704.934	318.480177361464
705.2202	-13.4320959070128
705.5058	254.67715661733
705.7908	504.807632015814
706.077	-277.039944952622
706.3632	1399.13375371605
706.6488	306.328129845429
706.9338	-34.4571152768949
707.22	91.7792431911575
707.5062	498.036026461751
707.7912	-394.688316176289
708.0768	230.607547373361
708.363	-17.0766064176605
708.6492	-449.741726997763
708.9342	158.610316214623
709.2198	108.981342119674
709.506	492.371118455228
709.791	-440.223208186827
710.0772	95.2014311609
710.3628	132.642073458184
710.649	650.100222305961
710.934	-11.4274013527811
711.2202	-132.937166841315
711.5058	-493.432454114969
711.7908	117.086303075035
712.077	-222.377872567999
712.3632	492.172572882557
712.6488	63.7361471242284
712.9338	888.312469485191
713.22	-318.09506834157
713.5062	-441.489157266519
713.7912	-470.872713521783
714.0768	253.757823576871
714.363	389.402242171547
714.6492	407.058937476258
714.9342	383.724787689065
715.2198	395.403669213468
715.506	-552.904637165255
715.7922	-48.2018390257208
716.0772	-166.491244111185
716.3628	137.231313337785
716.649	59.9656222244084
716.934	-137.293240510065
717.2202	-281.539307666234
717.5058	-457.77756401341
717.792	-284.005083384209
718.077	-83.2270254658442
718.3632	151.562887851846
718.6488	582.359442061867
718.9338	-123.837687402841
719.22	92.9763217115342
719.5062	-295.202169336111
719.7918	-164.375180215546
720.0768	-90.543028603056
720.363	-414.700681920559
720.6492	-376.851760316976
720.9342	2.00003437847499
721.2198	-17.1400395426126
721.506	-180.27204366889
721.7922	-0.397879821493007
722.0772	86.4786468887005
722.3628	282.362952232509
722.649	772.25497206723
722.934	-102.851023237594
723.2202	356.0523932373
723.5058	255.959456022964
723.792	-803.126125411549
724.077	38.7897797078112
724.3632	-786.285217275074
724.6488	133.642981129412
724.935	297.578164006025
725.22	-38.4857127307696
725.5062	37.4590775769848
725.7918	320.406451499966
726.0768	426.356224745144
726.363	237.314253381061
726.6492	201.276390490309
726.9348	-52.759550327416
727.2198	-257.793749429094
727.506	617.179748513074
727.7922	345.156727782052
728.0772	-156.867085665022
728.3628	71.1143072440263
728.649	602.100769850682
728.9352	-430.90991336237
729.2202	-366.92209369974
729.5058	952.070155437289
729.792	450.066513828452
730.077	-323.939624582466
730.3632	-175.940225363363
730.6488	173.058095867196
730.935	-75.9408017788628
731.22	642.056450018208
731.5062	-13.9420857603773
731.7918	89.0569580671863
732.0768	191.05325058033
732.363	112.052747395907
732.6492	171.050915884671
732.9348	449.04533281271
733.2198	-190.964324316143
733.506	-98.9721416739158
733.7922	-100.982634513611
734.0772	462.999707455789
734.3628	-554.01926456879
734.649	245.960063955344
734.9352	-189.064736912678
735.2202	-756.098092589109
735.5058	54.865753557664
735.792	308.826406914905
736.0782	-482.218527891088
736.3632	185.726617304302
736.6488	-171.332532073568
736.935	212.603620207136
737.22	-401.471154847565
737.5062	-420.549429861605
737.7918	239.362611539887
738.078	-113.731515211718
738.363	-312.837606435301
738.6492	-476.94821175117
738.9348	-578.069028005919
739.2198	36.799920533942
739.506	-21.3359817714791
739.7922	-619.480488965637
740.0778	-188.635444740191
740.3628	-18.8008714180123
740.649	744.02839728255
740.9352	328.84875140656
741.2202	-712.343269646924
741.5058	-163.542611611749
741.792	427.250591291257
742.0782	109.034580404194
742.3632	-21.193898565527
742.6488	442.570041548373
742.935	-801.673671982787
743.22	129.070218831596
743.5062	318.807963688454
743.7918	321.534878885342
744.078	-496.745995984616
744.363	-455.039169027509
744.6492	-93.3387026630899
744.9348	-70.6490463220816
745.221	-286.967316961179
745.506	-732.297787308742
745.7922	-329.634833867099
746.0778	-649.982670320839
746.3628	744.658782413564
746.649	-113.706294822305
746.9352	215.919572146983
747.2208	-448.464706365007
747.5058	158.141118118407
747.792	270.741038537868
748.0782	-302.66731928742
748.3632	216.913809154701
748.6488	853.48831278516
748.935	-170.943663829926
749.2212	410.616858860331
749.5062	-551.832229035309
749.7918	-221.287231875945
750.078	-509.748000215459
750.363	429.782289325503
750.6492	-76.6917036429804
750.9348	113.826890662805
751.221	156.340469752917
751.506	-56.1539553433731
751.7922	139.348095846637
752.0778	433.843670603478
752.3628	42.3330247519443
752.649	-142.180544579882
752.9352	-140.698884832621
753.2208	-44.2227678607578
753.5058	-485.75194344858
753.792	-111.283228693375
754.0782	71.181608857798
754.3632	189.640866616201
754.6488	-172.902321234194
754.935	-90.4477531452958
755.2212	-58.9961824808825
755.5062	-99.5493308616569
755.7918	100.89577198742
756.078	304.339248814476
756.3642	280.780301901204
756.6492	233.217236272922
756.9348	637.65295781291
757.221	-24.9124072176701
757.506	362.518552901587
757.7922	-44.0503930236946
758.0778	356.378177987563
758.364	-97.1937934337811
758.649	225.231144225791
758.9352	279.656709056445
759.2208	384.080328185832
759.5058	-474.498012974836
759.792	244.924291663332
760.0782	-10.6545894647534
760.3638	-194.235589136494
760.6488	194.181247072917
760.935	-65.4015058813657
761.2212	-82.9856597095795
761.5062	10.4269973481432
761.7918	479.839022644373
762.078	-466.749646980194
762.3642	-455.339932586377
762.6492	299.066404646452
762.9348	490.471882831193
763.221	-586.123562541498
763.506	438.277473122696
763.7922	-9.3217028575591
764.0778	-59.9236903033079
764.364	176.473109911771
764.649	-152.133864086221
764.9352	246.258624327961
765.2208	-140.351973160454
765.5058	20.0342850629022
765.792	494.41975815371
766.0782	356.802741474508
766.3638	-343.817633092642
766.6488	-482.441422095519
766.935	378.933669246464
767.2212	-182.694022013946
767.5068	30.6746593041034
767.7918	377.039649722375
768.078	-125.596871994398
768.3642	432.763424523067
768.6492	-398.881077048942
768.9348	140.471753250249
769.221	-387.178232337591
769.5072	298.168094702754
769.7922	-313.490820204724
770.0778	-128.152936544321
770.364	-343.818405247518
770.649	307.510556934377
770.9352	-178.163405949379
771.2208	-384.842483938838
771.507	-17.5254550016771
771.792	355.785575775148
772.0782	-413.906854831871
772.3638	-371.604604481423
772.6488	-36.3075092512217
772.935	94.9864281625141
773.2212	-140.723916848657
773.5068	-430.439002821133
773.7918	-45.1586692357223
774.078	-434.881022950116
774.3642	-516.60711686066
774.6492	-201.337941200803
774.9348	215.92835017459
775.221	34.1918708368466
775.5072	-438.547806468293
775.7922	457.708381573685
776.0778	-236.037802620696
776.364	-129.786225585292
776.6502	-57.537205338228
776.9352	353.708462989209
777.2208	118.952571277096
777.507	-118.804659596793
777.792	72.4354820932749
778.0782	-687.324747505362
778.3638	175.913372762975
778.65	593.151077714697
778.935	399.38710798404
779.2212	58.623685095853
779.5068	784.859553231044
779.7918	-495.905053755991
780.078	-489.66841537021
780.3642	-311.431310105518
780.6498	-167.194113704152
780.9348	188.04327014706
781.221	349.282443425624
781.5072	-40.4774908949021
781.7922	371.762555207836
782.0778	30.0041949247488
782.364	-157.752464229358
782.6502	-72.5078277530283
782.9352	270.737170678834
783.2208	220.984174269649
783.507	-25.7667069350582
783.792	357.483055387
784.0782	196.735665111132
784.3638	86.9896395818587
784.65	-55.7538505249095
784.935	106.503689073688
785.2212	-355.235455713338
785.5068	41.0271984814499
785.7918	-445.708246652011
786.078	-343.439995415594
786.3642	137.830961101417
786.6498	-845.895836531633
786.9348	-372.620289571568
787.221	186.659468576867
787.5072	232.942401526208
787.7928	184.228023262532
788.0778	142.516429582243
788.364	363.80956977099
788.6502	165.106354280956
788.9352	-120.594366778105
789.2208	532.709405260949
789.507	324.017816291962
789.7932	436.330354155765
790.0782	-224.354196528067
790.3638	-847.033735768219
790.65	207.291885384686
790.935	-362.379274212013
791.2212	461.955676102886
791.5068	-542.705234150263
791.793	407.639541466934
792.078	-501.012060184283
792.3642	15.3430162557806
792.6498	-304.297324744161
792.9348	-684.932995964243
793.221	-710.561544128648
793.5072	-551.184301269634
793.7928	846.198126913976
794.0778	469.585905025036
794.364	206.981704933934
794.6502	-536.615888823732
794.9352	351.791597605732
795.2208	652.206919104146
795.507	202.630323198681
795.7932	362.06114893667
796.0782	29.4977458919275
796.3638	-160.05694975627
796.65	47.3973146362368
796.9362	170.859815982217
797.2212	487.328765923137
797.5068	61.8072800385662
797.793	247.295503645623
798.078	-203.209592719536
798.3642	-323.703772643034
798.6498	-184.190120923523
798.936	261.333589564295
799.221	-165.135894696669
799.5072	-787.594037401134
799.7928	451.955850868386
800.0778	-197.486219206372
800.364	-176.916626027958
800.6502	281.66236974125
800.9358	51.2495935067036
801.2208	419.845054219521
801.507	601.452598625789
801.7932	-410.930255149303
802.0782	49.6938375579703
802.3638	159.328780858787
802.65	215.974627471172
802.9362	843.630046053186
803.2212	587.292220984918
803.5068	-686.034703009474
803.793	134.649326600704
804.078	-345.660029636266
804.3642	-23.956963220814
804.6498	-481.245873468824
804.936	-316.52378006918
805.221	110.204738225168
805.5072	-506.054191142789
805.7928	-193.305202340543
806.0778	153.451658825697
806.364	-47.7787794231026
806.6502	213.000334351902
806.9358	-68.2126450371934
807.2208	-78.4177595651036
807.507	1033.39005937151
807.7932	-201.792496737965
808.0788	-158.967153667238
808.3638	302.866046151251
808.65	57.712413535045
808.9362	481.568478802868
809.2212	643.430609795976
809.5068	35.3042391900126
809.793	121.189446282759
810.0792	124.084374128011
810.3642	-300.015020841371
810.6498	-191.103360414549
810.936	54.8191319743273
811.221	233.746346726711
811.5072	466.685810843124
811.7928	-118.368638645194
812.079	-137.413310452871
812.364	571.545482842583
812.6502	529.515534166268
812.9358	585.490484641518
813.2208	-242.529988835177
813.507	406.46004023323
813.7932	-60.5438207901343
814.0788	-230.543960472606
814.3638	-175.540707709464
814.65	381.471945426604
814.9362	-234.51057417327
815.2212	-57.4929204934879
815.5068	-49.4690378943205
815.793	81.5607402741416
816.0792	-751.406093085469
816.3642	486.625751308406
816.6498	1429.66242323608
816.936	-22.2964196825806
817.2222	89.7466870785565
817.5072	165.787000159754
817.7928	-408.16927265721
818.079	-624.122482782504
818.364	-133.079573784496
818.6502	-32.0321222783814
818.9358	119.012948130591
819.222	-328.940220458512
819.507	-95.8984357929075
819.7932	141.146848677139
820.0788	164.188830069006
820.3638	-142.77270964834
820.65	488.268557795303
820.9362	-48.6919702022033
821.2218	-114.656693480075
821.5068	-464.625824375407
821.793	-33.5930854092448
822.0792	129.436950877154
822.3642	-336.54024277701
822.6498	-400.518422853127
822.936	72.5021903159477
823.2222	-50.4806508597285
823.5072	72.5287394539082
823.7928	-22.4633236512809
824.079	89.543065879493
824.364	-498.458480929415
824.6502	373.540372605597
824.9358	-141.466738793015
825.222	-355.475714792592
825.507	18.5071531670173
825.7932	-846.509929474638
826.0788	-139.533228664819
826.3638	-185.562789158051
826.65	353.407433537086
826.9362	-530.626727173286
827.2218	647.332655599509
